
-0.84, 15.38, 3.60
-0.84, 15.40, 3.61
-0.84, 15.47, 3.63
-0.85, 15.65, 3.68
-0.86, 15.95, 3.76
-0.88, 16.39, 3.88
-0.90, 16.99, 4.03
-0.93, 17.72, 4.21
-0.96, 18.59, 4.43
-1.00, 19.60, 4.66
-1.04, 20.72, 4.93
-1.08, 21.94, 5.23
-1.12, 23.26, 5.54
-1.17, 24.67, 5.88
-1.21, 26.14, 6.23
-1.26, 27.69, 6.60
-1.30, 29.28, 6.99
-1.34, 30.92, 7.39
-1.38, 32.59, 7.80
-1.41, 34.30, 8.22
-1.43, 36.03, 8.66
-1.46, 37.77, 9.11
-1.48, 39.54, 9.56
-1.51, 41.31, 10.01
-1.55, 43.08, 10.46
-1.58, 44.86, 10.92
-1.62, 46.64, 11.38
-1.66, 48.42, 11.85
-1.68, 50.19, 12.31
-1.71, 51.96, 12.77
-1.73, 53.72, 13.23
-1.74, 55.47, 13.69
-1.75, 57.21, 14.15
-1.77, 58.95, 14.61
-1.78, 60.67, 15.05
-1.81, 62.39, 15.46
-1.83, 64.09, 15.86
-1.87, 65.79, 16.26
-1.90, 67.46, 16.68
-1.92, 69.12, 17.10
-1.93, 70.77, 17.52
-1.95, 72.40, 17.94
-1.95, 74.02, 18.37
-1.95, 75.63, 18.79
-1.94, 77.22, 19.21
-1.94, 78.80, 19.62
-1.95, 80.37, 20.03
-1.95, 81.92, 20.44
-1.94, 83.45, 20.87
-1.94, 84.97, 21.30
-1.92, 86.48, 21.73
-1.89, 87.98, 22.14
-1.85, 89.47, 22.52
-1.83, 90.95, 22.88
-1.80, 92.42, 23.24
-1.78, 93.88, 23.59
-1.79, 95.32, 23.94
-1.79, 96.76, 24.28
-1.78, 98.18, 24.62
-1.74, 99.59, 24.95
-1.68, 100.98, 25.29
-1.61, 102.37, 25.63
-1.53, 103.74, 25.98
-1.44, 105.10, 26.31
-1.34, 106.45, 26.63
-1.24, 107.79, 26.94
-1.15, 109.12, 27.23
-1.09, 110.44, 27.52
-1.02, 111.75, 27.82
-0.94, 113.05, 28.10
-0.88, 114.35, 28.35
-0.84, 115.63, 28.60
-0.81, 116.91, 28.87
-0.76, 118.16, 29.14
-0.69, 119.41, 29.41
-0.60, 120.70, 29.68
-0.52, 122.11, 29.95
-0.43, 123.66, 30.20
-0.35, 124.69, 30.11
-0.27, 125.85, 30.29
-0.17, 127.12, 30.49
-0.07, 128.46, 30.70
0.03, 129.84, 30.90
0.14, 131.21, 31.10
0.26, 132.59, 31.28
0.37, 133.95, 31.46
0.49, 135.30, 31.63
0.61, 136.63, 31.79
0.73, 137.94, 31.95
0.86, 139.23, 32.09
0.98, 140.48, 32.22
1.10, 141.72, 32.34
1.23, 142.94, 32.45
1.35, 144.13, 32.56
1.48, 145.31, 32.66
1.61, 146.47, 32.75
1.74, 147.61, 32.83
1.86, 148.74, 32.90
1.99, 149.85, 32.97
2.13, 150.95, 33.03
2.26, 152.03, 33.09
2.39, 153.11, 33.14
2.52, 154.17, 33.18
2.66, 155.21, 33.21
2.80, 156.26, 33.24
2.93, 157.29, 33.27
3.07, 158.29, 33.29
3.20, 159.28, 33.30
3.34, 160.27, 33.31
3.48, 161.24, 33.31
3.62, 162.20, 33.30
3.76, 163.13, 33.30
3.89, 164.06, 33.28
4.03, 164.99, 33.27
4.18, 165.93, 33.24
4.32, 166.86, 33.22
4.47, 167.80, 33.18
4.62, 168.73, 33.15
4.77, 169.67, 33.10
4.92, 170.58, 33.06
5.07, 171.48, 33.00
5.22, 172.38, 32.95
5.38, 173.29, 32.89
5.53, 174.19, 32.82
5.69, 175.09, 32.75
5.85, 175.98, 32.67
6.01, 176.88, 32.59
6.17, 177.76, 32.51
6.33, 178.64, 32.42
6.50, 179.51, 32.32
6.66, 180.39, 32.22
6.83, 181.26, 32.12
7.00, 182.15, 32.01
7.17, 183.02, 31.90
7.34, 183.88, 31.78
7.51, 184.74, 31.66
7.69, 185.59, 31.53
7.86, 186.43, 31.40
8.03, 187.26, 31.27
8.20, 188.09, 31.13
8.38, 188.91, 30.99
8.55, 189.72, 30.85
8.72, 190.53, 30.70
