
-4.05, 231.91, 13.84
-4.15, 233.04, 13.03
-4.25, 234.18, 12.21
-4.36, 235.32, 11.36
-4.46, 236.45, 10.50
-4.57, 237.59, 9.62
-4.67, 238.73, 8.73
-4.78, 239.86, 7.82
-4.89, 241.00, 6.90
-5.00, 242.14, 5.96
-5.11, 243.27, 5.00
-5.22, 244.41, 4.03
-5.33, 245.55, 3.05
-5.44, 246.69, 2.05
-5.56, 247.82, 1.03
-5.67, 248.96, -0.00
index: 171, total: 211, lowpass: 88
