0.98 	14.89 	5.02 
1.22 	16.83 	5.71 
1.23 	18.77 	6.40 
1.51 	20.67 	7.10 
1.69 	22.57 	7.72 
1.82 	24.48 	8.26 
1.95 	26.35 	8.86 
2.11 	28.20 	9.46 
2.23 	30.03 	10.09 
2.35 	31.84 	10.71 
2.61 	33.60 	11.39 
2.55 	35.43 	11.88 
2.57 	37.25 	12.33 
2.55 	39.03 	12.83 
2.70 	40.80 	13.28 
2.85 	42.54 	13.80 
3.19 	44.23 	14.37 
3.18 	45.94 	14.91 
3.61 	47.60 	15.45 
3.79 	49.29 	15.90 
3.89 	50.93 	16.50 
3.98 	52.56 	17.09 
3.86 	54.24 	17.49 
4.05 	55.93 	17.74 
4.22 	57.53 	18.26 
4.19 	59.05 	19.07 
4.80 	60.67 	19.29 
4.74 	62.34 	19.45 
4.95 	63.79 	20.29 
4.94 	65.36 	20.73 
5.12 	66.88 	21.22 
5.93 	68.25 	22.01 
4.89 	69.91 	22.27 
6.03 	71.34 	22.73 
5.83 	72.84 	23.26 
6.08 	74.39 	23.43 
6.16 	75.83 	23.98 
5.88 	77.31 	24.44 
6.40 	78.82 	24.55 
6.46 	80.28 	24.95 
7.50 	81.40 	26.16 
6.93 	83.25 	25.31 
6.91 	84.59 	26.01 
7.39 	85.88 	26.71 
7.16 	87.45 	26.60 
7.07 	88.92 	26.77 
7.35 	90.28 	27.17 
8.47 	91.51 	27.73 
8.13 	93.04 	27.67 
8.27 	94.36 	28.14 
8.37 	95.79 	28.20 
8.81 	97.96 	30.54 
8.21 	99.62 	29.92 
9.03 	101.28 	28.78 
9.25 	104.30 	27.84 
9.55 	105.96 	31.82 
8.97 	107.94 	29.75 
12.17 	108.17 	32.77 
10.66 	109.55 	33.23 
9.81 	113.74 	32.92 
9.99 	114.72 	34.08 
11.57 	116.36 	32.34 
10.65 	118.21 	30.48 
11.04 	118.74 	33.30 
11.39 	120.06 	33.06 
9.31 	121.21 	34.16 
10.45 	122.37 	34.22 
10.90 	123.49 	34.60 
11.81 	124.92 	33.59 
10.92 	126.25 	33.54 
12.98 	131.25 	32.30 
13.06 	132.11 	33.71 
12.70 	133.25 	34.05 
12.58 	134.31 	34.63 
12.69 	135.85 	33.07 
12.73 	136.89 	33.65 
12.44 	137.67 	35.34 
11.55 	139.00 	34.96 
11.69 	140.60 	33.01 
13.23 	141.75 	32.33 
12.85 	141.49 	38.36 
12.26 	143.60 	34.58 
13.39 	144.63 	34.59 
12.25 	146.25 	32.76 
11.76 	147.34 	33.05 
12.81 	148.26 	33.49 
15.51 	149.14 	33.30 
14.83 	150.13 	34.09 
14.15 	151.74 	31.87 
12.12 	152.90 	32.32 
15.06 	154.11 	30.33 
11.38 	154.87 	33.44 
14.90 	155.88 	32.23 
16.25 	157.15 	30.43 
13.91 	157.94 	32.93 
16.11 	158.18 	35.79 
15.26 	160.78 	33.70 
16.29 	161.99 	32.26 
18.48 	162.59 	33.27 
14.10 	164.73 	29.50 
16.32 	165.16 	31.61 
14.56 	166.24 	32.13 
17.98 	166.87 	32.38 
15.90 	169.11 	32.12 
16.62 	170.38 	30.16 
21.23 	170.30 	33.26 
17.82 	171.72 	32.99 
21.41 	172.24 	33.31 
17.97 	173.95 	31.32 
16.91 	175.00 	31.47 
16.06 	176.57 	28.21 
18.01 	178.01 	30.05 
17.34 	178.96 	30.44 
20.48 	179.75 	29.35 
20.86 	180.35 	31.24 
21.90 	181.01 	32.15 
16.96 	182.36 	32.81 
15.47 	183.99 	29.37 
16.90 	184.38 	31.94 
20.32 	185.30 	29.91 
20.44 	186.67 	26.76 
19.90 	187.43 	28.33 
19.89 	187.97 	30.76 
20.04 	189.15 	28.92 
20.34 	190.67 	24.15 
21.84 	193.15 	24.66 
22.10 	194.01 	24.64 
20.89 	194.93 	25.55 
23.66 	195.48 	25.78 
23.88 	196.60 	23.63 
19.61 	198.33 	20.10 
23.06 	199.61 	28.54 
26.60 	200.61 	24.17 
24.06 	201.52 	26.50 
19.96 	203.16 	23.84 
25.48 	202.84 	28.43 
25.59 	204.28 	23.75 
22.03 	205.84 	21.04 
26.52 	207.22 	27.16 
27.86 	210.67 	16.84 
24.24 	212.29 	11.64 
27.25 	213.42 	15.21 
25.57 	213.73 	23.76 
24.49 	214.42 	26.22 
27.91 	216.16 	10.18 
31.09 	216.21 	16.49 
25.63 	217.95 	13.70 
27.25 	218.86 	8.19 
28.23 	219.08 	17.13 
28.40 	220.25 	11.51 
27.59 	221.33 	8.12 
26.57 	227.37 	20.63 
32.48 	227.89 	14.71 
