-2.62 	16.93 	3.74 
-2.78 	19.00 	4.16 
-3.24 	21.01 	4.52 
-3.46 	23.04 	4.85 
-3.80 	25.04 	5.18 
-4.07 	26.99 	5.81 
-4.44 	28.97 	5.99 
-4.70 	30.91 	6.39 
-5.11 	32.83 	6.71 
-5.12 	34.75 	7.26 
-5.57 	36.66 	7.40 
-5.74 	38.52 	7.97 
-5.90 	40.44 	8.11 
-6.23 	42.24 	8.71 
-6.39 	44.08 	9.18 
-6.91 	45.89 	9.40 
-7.38 	47.68 	9.72 
-7.42 	49.49 	10.13 
-7.69 	51.28 	10.44 
-7.81 	53.10 	10.56 
-8.01 	54.85 	11.00 
-8.04 	56.61 	11.38 
-8.04 	56.61 	11.38 
-8.67 	60.01 	12.26 
-8.67 	60.01 	12.26 
-9.46 	63.38 	12.74 
-9.58 	64.99 	13.59 
-9.43 	66.76 	13.60 
-10.26 	68.36 	13.76 
-10.95 	69.96 	13.94 
-11.20 	71.70 	13.56 
-10.78 	73.25 	14.88 
-11.27 	74.98 	14.26 
-10.45 	76.53 	15.67 
-12.34 	78.07 	14.87 
-12.34 	78.07 	14.87 
-12.34 	78.07 	14.87 
-11.78 	82.94 	15.80 
-11.72 	84.51 	16.11 
-13.44 	85.74 	16.99 
-12.40 	87.34 	17.86 
-12.99 	88.92 	17.45 
-13.11 	90.58 	16.90 
-13.27 	92.05 	17.35 
-13.63 	93.56 	17.34 
-13.78 	95.04 	17.67 
-13.07 	96.47 	18.89 
-13.79 	97.98 	18.44 
-14.14 	99.38 	18.90 
-15.37 	101.01 	16.97 
-15.42 	102.25 	18.60 
-15.29 	103.81 	18.29 
-14.67 	105.32 	18.69 
-15.29 	106.41 	20.51 
-16.14 	108.08 	18.52 
-15.62 	109.61 	18.49 
-15.07 	110.49 	22.39 
-18.05 	111.96 	19.67 
-15.69 	113.11 	23.36 
-16.66 	114.75 	21.34 
-15.84 	116.20 	21.85 
-16.28 	117.27 	23.46 
-17.59 	118.72 	22.07 
-17.57 	120.13 	21.98 
-17.21 	121.15 	24.39 
-15.74 	122.97 	22.95 
-11.70 	124.66 	23.53 
-14.01 	124.77 	28.89 
-16.12 	127.06 	22.48 
-18.62 	127.76 	24.42 
-19.23 	129.20 	23.30 
-15.69 	130.41 	26.72 
-19.22 	132.13 	21.53 
-15.92 	132.96 	27.01 
-16.03 	134.23 	27.15 
-16.14 	135.50 	27.29 
-16.25 	136.76 	27.41 
-16.36 	138.01 	27.53 
-16.47 	139.25 	27.65 
-16.58 	140.49 	27.76 
-16.68 	141.72 	27.86 
-16.61 	142.66 	29.63 
-16.71 	143.88 	29.74 
-16.81 	145.10 	29.84 
-16.91 	146.31 	29.94 
-17.01 	147.52 	30.03 
-17.10 	148.72 	30.11 
-17.20 	149.90 	30.19 
-17.29 	151.09 	30.26 
-17.39 	152.27 	30.32 
-17.48 	153.45 	30.38 
-17.57 	154.62 	30.43 
-17.66 	155.79 	30.48 
-17.75 	156.95 	30.52 
-17.84 	158.11 	30.55 
-17.93 	159.26 	30.58 
-18.02 	160.41 	30.60 
-24.78 	162.23 	19.82 
-20.18 	163.22 	25.97 
-18.28 	163.86 	30.62 
-18.56 	165.11 	29.76 
-18.44 	166.12 	30.61 
-23.66 	167.55 	24.40 
-18.61 	168.38 	30.56 
-20.12 	170.33 	23.78 
-25.49 	171.22 	19.67 
-22.98 	172.25 	23.47 
-18.92 	172.87 	30.41 
-18.91 	174.62 	26.14 
