
0.43, 19.65, 5.45
0.43, 19.67, 5.45
0.44, 19.74, 5.47
0.46, 19.90, 5.52
0.48, 20.18, 5.62
0.52, 20.60, 5.76
0.58, 21.14, 5.95
0.63, 21.82, 6.17
0.69, 22.63, 6.43
0.75, 23.57, 6.71
0.80, 24.61, 7.03
0.86, 25.75, 7.37
0.93, 26.98, 7.75
0.99, 28.28, 8.14
1.06, 29.65, 8.56
1.13, 31.08, 9.00
1.20, 32.56, 9.45
1.27, 34.08, 9.92
1.34, 35.63, 10.40
1.41, 37.21, 10.89
1.48, 38.81, 11.39
1.55, 40.42, 11.90
1.63, 42.04, 12.41
1.70, 43.67, 12.93
1.77, 45.31, 13.45
1.85, 46.95, 13.98
1.92, 48.58, 14.51
2.00, 50.21, 15.05
2.08, 51.83, 15.59
2.17, 53.45, 16.13
2.25, 55.06, 16.66
2.34, 56.66, 17.20
2.43, 58.24, 17.75
2.53, 59.81, 18.30
2.63, 61.37, 18.85
2.72, 62.91, 19.41
2.82, 64.44, 19.97
2.91, 65.96, 20.53
3.00, 67.46, 21.08
3.09, 68.96, 21.63
3.19, 70.43, 22.18
3.29, 71.90, 22.72
3.39, 73.35, 23.25
3.47, 74.80, 23.76
3.54, 76.24, 24.25
3.61, 77.66, 24.75
3.68, 79.06, 25.25
3.75, 80.46, 25.75
3.81, 81.84, 26.23
3.87, 83.21, 26.70
3.94, 84.57, 27.17
4.03, 85.92, 27.63
4.12, 87.26, 28.07
4.20, 88.59, 28.50
4.27, 89.91, 28.91
4.34, 91.22, 29.33
4.41, 92.50, 29.76
4.47, 93.78, 30.20
4.54, 95.03, 30.65
4.63, 96.27, 31.10
4.73, 97.51, 31.54
4.82, 98.73, 31.96
4.90, 99.95, 32.37
4.98, 101.16, 32.77
5.06, 102.35, 33.17
5.15, 103.53, 33.59
5.25, 104.70, 34.00
5.35, 105.85, 34.42
5.44, 106.99, 34.85
5.54, 108.12, 35.28
5.65, 109.24, 35.69
5.76, 110.36, 36.09
5.88, 111.46, 36.47
5.96, 112.57, 36.84
6.03, 113.66, 37.19
6.07, 114.76, 37.51
6.11, 115.86, 37.80
6.15, 116.95, 38.07
6.17, 118.04, 38.33
6.20, 119.11, 38.61
6.24, 120.15, 38.92
6.32, 121.18, 39.25
6.44, 122.20, 39.57
6.57, 123.22, 39.85
6.68, 124.26, 40.08
6.73, 125.29, 40.27
6.73, 126.32, 40.46
6.70, 127.35, 40.64
6.64, 128.37, 40.79
6.57, 129.39, 40.92
6.52, 130.39, 41.05
6.52, 131.37, 41.24
6.61, 132.32, 41.46
6.76, 133.26, 41.69
6.90, 134.19, 41.94
7.03, 135.11, 42.19
7.13, 136.03, 42.42
7.26, 136.59, 42.53
7.31, 137.21, 42.65
7.35, 137.88, 42.78
7.40, 138.64, 42.92
7.46, 139.45, 43.07
7.51, 140.31, 43.22
7.58, 141.23, 43.38
7.64, 142.14, 43.54
7.70, 143.04, 43.68
7.76, 143.92, 43.82
7.82, 144.80, 43.96
7.88, 145.69, 44.09
7.94, 146.57, 44.21
8.00, 147.46, 44.34
8.06, 148.34, 44.45
8.12, 149.22, 44.57
8.18, 150.10, 44.67
8.24, 150.97, 44.78
8.30, 151.84, 44.87
8.36, 152.73, 44.97
8.43, 153.62, 45.05
8.49, 154.50, 45.14
8.55, 155.35, 45.21
8.61, 156.19, 45.28
8.66, 157.00, 45.35
8.72, 157.79, 45.40
8.78, 158.62, 45.46
8.84, 159.46, 45.51
8.89, 160.29, 45.56
8.95, 161.11, 45.60
9.01, 161.96, 45.64
9.07, 162.82, 45.67
9.13, 163.67, 45.70
9.19, 164.51, 45.72
