
-23.19, 230.07, 21.20
-23.43, 231.20, 20.49
-23.68, 232.32, 19.75
-23.92, 233.44, 18.99
-24.17, 234.56, 18.22
-24.41, 235.68, 17.42
-24.66, 236.81, 16.61
-24.91, 237.93, 15.77
-25.16, 239.05, 14.91
-25.42, 240.17, 14.04
-25.67, 241.29, 13.15
-25.93, 242.42, 12.24
-26.18, 243.54, 11.31
-26.44, 244.66, 10.36
-26.70, 245.78, 9.40
-26.96, 246.90, 8.42
-27.22, 248.03, 7.42
-27.48, 249.15, 6.40
-27.75, 250.27, 5.37
-28.01, 251.39, 4.33
-28.28, 252.51, 3.27
-28.55, 253.64, 2.19
-28.82, 254.76, 1.10
-29.09, 255.88, -0.00
index: 173, total: 209, lowpass: 86
