
16.01, 211.21, -1.13
15.85, 211.93, -1.67
15.70, 212.65, -2.22
15.54, 213.37, -2.78
15.38, 214.08, -3.34
15.22, 214.80, -3.91
15.06, 215.52, -4.49
14.89, 216.24, -5.08
14.73, 216.95, -5.67
14.56, 217.67, -6.27
14.39, 218.39, -6.88
14.22, 219.10, -7.49
14.05, 219.82, -8.11
13.87, 220.54, -8.73
13.70, 221.26, -9.36
13.52, 221.97, -10.00
index: 173, total: 214, lowpass: 56
