-3.52	19.01	4.6
-3.85	20.51	5.2
-4.2	22.06	5.41
-4.53	23.61	5.55
-4.69	25.14	5.85
-4.94	26.59	6.46
-5.14	28.05	6.95
-5.6	29.48	7.31
-5.84	30.93	7.65
-6.26	32.33	8.04
-6.56	33.77	8.27
-6.84	35.23	8.31
-6.86	36.63	8.78
-6.94	38.06	9.02
-6.37	39.77	8.2
-6.65	40.97	9.36
-7.03	42.35	9.4
-7.08	43.7	9.77
-6.92	45.07	10.11
-7.99	46.16	10.85
-7.72	47.51	11.26
-7.96	48.74	11.83
-9.29	49.82	12.18
-10	51.11	11.97
-9.7	52.49	12.09
-10.19	53.66	12.47
-10.04	54.84	13.28
-10.21	56.01	13.83
-9.64	57.34	14.11
-10.19	59.73	14.54
-10.01	60.74	15.8
-9.88	63.48	14.81
-10.85	64.44	15.43
-11.88	66.36	16.99
-12.12	68.72	16.98
-9.47	70.26	17.14
-12.49	70.92	17.44
-10.93	74.11	19.65
-13.37	76.27	18.51
-12.31	80.45	20.28
-12.43	81.47	20.47
-12.55	82.49	20.65
-13.01	86.47	21.31
-12.29	90.12	23.6
-12.45	92.04	23.88
-12.35	93.15	23.47
-12.61	93.94	24.13
-15.19	95.63	19.13
-14.76	97.44	20.06
-15.75	97.93	21.63
-13.96	102.57	23.12
-14.03	103.48	23.15
-14.1	104.38	23.17
-16.34	107.3	20.44
-16.3	107.99	21.52
-16.39	108.87	21.5
-16.63	111.94	18.69
-14.62	114.35	21.25
-17.07	115.74	21.15
-13.21	119.04	19.2
-18.32	121.54	20.07
-18.4	122.36	19.95
-18.48	123.18	19.82
-15.29	124.32	20.35
-18.72	125.29	15.78
-17.45	126.28	15.61
-17.24	126.83	17.74
-19.56	127.8	13.39
-18.33	128.58	15.14
-17.4	128.76	20.62
-20.17	129.82	15.59
-17.23	130.27	21.09
-18.53	131.24	18.52
-19.04	132.27	15.89
-18.97	133.45	11.82
-21.13	133.18	18.46
-19.38	134.65	14.65
-23.03	135.25	10.17
-18.81	136.17	15.42
-22	136.48	15.23
-22.58	137.01	16.4
-22.84	137.84	15.38
-18.58	139	17.2
-20.71	139.56	16.25
-20.46	140.27	16.88
-21.49	141.35	11.9
-23.73	141.57	13.87
-21.07	142.73	13.73
-21.05	143.82	9
-20.88	144.56	9.31
-19.57	145.49	9.09
-24.26	145.71	5.1
-19.36	147.08	16.58
-19.27	147.85	16.29
-20.59	148.79	12.15
-22	148.93	16.42
-23.71	149.89	10.65
-23.41	150.64	11.06
-24.27	151.52	5.2
-20.33	154.2	6.13
-20.96	154.69	9.3
-21.01	155.42	8.92
-22.45	155.75	11.91
-23.82	156.47	8.6
-25.63	156.86	9.66
-22.36	158.02	10.31
-22.55	159.01	-0.17
-22.78	159.5	8.27
-24.44	160.86	-2.61
-22.33	161.7	8.18
-21.4	162.65	4.79
-21.43	163.39	3.45
-26.97	163.34	-0.99
-21.71	166.18	-4.24
-21.74	170.51	-0.38
-25.59	171.98	-7.67
-25.93	174.3	-2.89
-25.93	174.3	-2.89
