
0.75, 19.33, 5.55
0.75, 19.35, 5.55
0.75, 19.41, 5.58
0.77, 19.58, 5.63
0.78, 19.86, 5.72
0.81, 20.29, 5.86
0.84, 20.89, 6.05
0.88, 21.66, 6.30
0.92, 22.58, 6.61
0.97, 23.64, 6.95
1.02, 24.80, 7.34
1.07, 26.06, 7.76
1.13, 27.40, 8.21
1.18, 28.81, 8.69
1.24, 30.28, 9.17
1.29, 31.80, 9.67
1.34, 33.36, 10.17
1.39, 34.95, 10.68
1.44, 36.57, 11.20
1.50, 38.20, 11.73
1.55, 39.85, 12.25
1.60, 41.52, 12.77
1.65, 43.19, 13.29
1.69, 44.87, 13.79
1.73, 46.56, 14.29
1.76, 48.24, 14.78
1.78, 49.92, 15.25
1.78, 51.60, 15.73
1.79, 53.27, 16.20
1.78, 54.94, 16.67
1.78, 56.59, 17.13
1.76, 58.24, 17.58
1.75, 59.88, 18.02
1.72, 61.50, 18.47
1.69, 63.11, 18.92
1.67, 64.71, 19.37
1.65, 66.30, 19.81
1.64, 67.87, 20.25
1.63, 69.43, 20.69
1.61, 70.98, 21.14
1.57, 72.51, 21.59
1.52, 74.03, 22.03
1.48, 75.53, 22.48
1.45, 77.02, 22.92
1.44, 78.50, 23.36
1.44, 79.97, 23.79
1.44, 81.42, 24.24
1.45, 82.86, 24.69
1.46, 84.28, 25.13
1.46, 85.70, 25.55
1.45, 87.11, 25.98
1.44, 88.50, 26.40
1.44, 89.88, 26.83
1.45, 91.24, 27.26
1.47, 92.60, 27.68
1.49, 93.95, 28.08
1.50, 95.29, 28.49
1.49, 96.61, 28.89
1.48, 97.92, 29.31
1.48, 99.22, 29.73
1.47, 100.51, 30.15
1.45, 101.79, 30.56
1.43, 103.06, 30.94
1.42, 104.33, 31.30
1.40, 105.59, 31.66
1.39, 106.83, 32.05
1.38, 108.06, 32.46
1.37, 109.27, 32.89
1.37, 110.46, 33.33
1.39, 111.64, 33.78
1.43, 112.82, 34.22
1.47, 113.99, 34.62
1.51, 115.17, 34.98
1.55, 116.35, 35.29
1.61, 117.53, 35.58
1.69, 118.70, 35.86
1.75, 119.87, 36.12
1.81, 121.03, 36.37
1.84, 122.19, 36.61
1.87, 123.35, 36.82
1.89, 124.50, 37.03
1.89, 125.63, 37.23
1.89, 126.76, 37.45
1.91, 127.88, 37.66
1.94, 129.00, 37.84
1.97, 130.12, 38.01
2.00, 131.22, 38.19
2.03, 132.30, 38.42
2.05, 133.36, 38.69
1.63, 134.03, 38.50
1.62, 134.77, 38.62
1.62, 135.58, 38.76
1.62, 136.45, 38.90
1.61, 137.36, 39.05
1.61, 138.33, 39.20
1.60, 139.32, 39.34
1.59, 140.30, 39.49
1.59, 141.29, 39.62
1.58, 142.28, 39.76
1.58, 143.29, 39.89
1.57, 144.27, 40.01
1.56, 145.24, 40.13
1.56, 146.21, 40.24
1.55, 147.18, 40.35
1.54, 148.15, 40.45
1.54, 149.11, 40.54
1.53, 150.08, 40.64
1.52, 151.07, 40.72
1.51, 152.07, 40.81
1.51, 153.06, 40.88
1.50, 154.02, 40.95
1.49, 154.94, 41.01
1.48, 155.86, 41.07
1.47, 156.78, 41.12
1.46, 157.74, 41.16
1.46, 158.69, 41.20
1.45, 159.64, 41.24
1.44, 160.58, 41.27
1.43, 161.52, 41.29
1.42, 162.47, 41.31
1.41, 163.40, 41.33
1.40, 164.32, 41.33
1.39, 165.24, 41.33
1.38, 166.17, 41.33
1.37, 167.09, 41.32
1.36, 168.02, 41.30
1.35, 168.93, 41.28
1.34, 169.83, 41.25
1.33, 170.71, 41.22
1.32, 171.59, 41.19
1.31, 172.47, 41.14
1.30, 173.33, 41.10
1.29, 174.16, 41.05
1.28, 175.01, 40.99
1.27, 175.88, 40.93
1.26, 176.76, 40.86
1.25, 177.63, 40.78
1.24, 178.50, 40.70
1.23, 179.37, 40.62
1.22, 180.24, 40.52
1.20, 181.11, 40.43
1.19, 181.97, 40.32
1.18, 182.81, 40.22
1.17, 183.63, 40.11
1.16, 184.44, 40.00
1.15, 185.25, 39.88
1.14, 186.05, 39.76
1.13, 186.85, 39.63
1.11, 187.65, 39.50
1.10, 188.47, 39.36
1.09, 189.29, 39.22
1.08, 190.09, 39.07
1.07, 190.90, 38.92
1.05, 191.72, 38.75
1.04, 192.55, 38.58
1.03, 193.38, 38.41
1.02, 194.19, 38.23
1.00, 194.99, 38.05
0.99, 195.77, 37.87
0.98, 196.50, 37.70
0.97, 197.24, 37.51
0.96, 197.97, 37.33
0.94, 198.68, 37.15
0.93, 199.39, 36.96
0.92, 200.11, 36.77
0.91, 200.82, 36.57
0.90, 201.53, 36.37
0.88, 202.28, 36.15
0.87, 203.05, 35.92
0.86, 203.81, 35.69
0.84, 204.57, 35.45
0.83, 205.34, 35.21
0.82, 206.25, 34.91
0.80, 207.25, 34.58
0.78, 208.29, 34.22
0.76, 209.41, 33.82
0.74, 210.64, 33.37
0.71, 211.96, 32.87
0.68, 213.35, 32.32
0.66, 214.82, 31.73
0.63, 216.35, 31.08
0.59, 217.96, 30.37
0.57, 219.21, 29.79
0.54, 220.46, 29.18
0.52, 221.71, 28.55
0.49, 222.95, 27.88
0.47, 224.20, 27.19
0.44, 225.45, 26.47
0.41, 226.70, 25.72
0.39, 227.95, 24.95
0.36, 229.20, 24.14
0.33, 230.44, 23.31
0.30, 231.69, 22.46
0.28, 232.94, 21.57
0.25, 234.19, 20.66
0.22, 235.44, 19.72
0.19, 236.69, 18.76
0.16, 237.93, 17.77
0.13, 239.18, 16.75
0.10, 240.43, 15.71
0.07, 241.68, 14.64
0.04, 242.93, 13.55
0.01, 244.18, 12.43
-0.02, 245.42, 11.29
-0.05, 246.67, 10.12
-0.08, 247.92, 8.94
-0.11, 249.17, 7.73
-0.15, 250.42, 6.49
-0.18, 251.67, 5.24
-0.21, 252.92, 3.96
-0.24, 254.16, 2.66
-0.28, 255.41, 1.34
-0.31, 256.66, -0.00
index: 180, total: 212, lowpass: 87
