0.18 	15.21 	2.69 
0.08 	17.15 	3.04 
0.25 	19.05 	3.44 
0.15 	20.97 	3.67 
0.12 	22.86 	3.92 
0.27 	24.74 	4.20 
0.34 	26.60 	4.40 
0.48 	28.41 	4.86 
0.34 	30.25 	5.08 
0.07 	32.06 	5.34 
-0.25 	33.86 	5.48 
-0.19 	35.62 	5.86 
-0.22 	37.37 	6.15 
-0.05 	39.10 	6.57 
0.21 	40.80 	6.98 
0.37 	42.50 	7.32 
0.46 	44.18 	7.69 
0.61 	45.85 	8.04 
0.52 	47.51 	8.35 
0.44 	49.16 	8.68 
0.38 	50.80 	8.98 
0.29 	52.42 	9.26 
0.56 	54.01 	9.63 
0.35 	55.59 	10.05 
0.20 	57.21 	10.11 
0.29 	58.75 	10.57 
0.38 	60.33 	10.75 
0.21 	61.89 	10.94 
0.35 	63.44 	11.11 
0.48 	64.93 	11.56 
0.61 	66.45 	11.76 
0.30 	67.99 	11.84 
0.31 	69.48 	12.06 
0.56 	70.94 	12.40 
0.20 	72.48 	12.15 
0.19 	73.88 	12.72 
0.17 	75.37 	12.72 
-0.06 	76.82 	12.86 
-0.16 	78.26 	12.94 
-0.15 	79.63 	13.45 
-0.48 	81.08 	13.39 
-0.58 	82.52 	13.25 
-0.45 	83.94 	13.24 
-1.05 	85.28 	13.66 
-0.28 	86.65 	13.84 
-0.51 	88.01 	13.99 
-0.77 	89.38 	14.02 
-0.88 	90.73 	14.09 
-0.79 	92.04 	14.42 
-0.99 	93.43 	14.06 
-1.70 	94.63 	14.93 
-1.29 	96.06 	14.22 
-1.03 	97.30 	14.74 
-0.87 	98.53 	15.26 
-1.46 	99.95 	14.38 
-1.00 	101.08 	15.49 
-1.40 	102.43 	14.98 
-1.05 	103.73 	14.72 
-0.89 	104.92 	15.29 
-1.55 	106.19 	15.03 
-0.42 	107.39 	15.45 
-1.28 	108.57 	15.78 
-0.99 	109.90 	15.00 
-0.21 	110.97 	16.08 
-1.97 	112.20 	15.84 
-0.26 	113.32 	16.56 
-1.25 	114.42 	17.20 
-0.26 	115.65 	16.90 
-0.39 	116.71 	17.76 
-3.67 	118.00 	16.52 
-0.69 	120.08 	18.59 
-2.01 	121.49 	16.66 
-1.10 	122.47 	17.90 
-1.75 	123.69 	17.20 
-1.81 	124.90 	16.53 
-1.01 	125.72 	18.80 
-2.32 	127.15 	16.31 
-1.92 	128.12 	17.39 
-0.63 	129.14 	18.02 
-2.30 	130.44 	16.26 
-2.26 	131.43 	17.01 
-3.27 	132.68 	15.31 
-2.19 	133.54 	17.35 
-2.48 	134.65 	16.88 
-2.48 	135.64 	17.45 
-1.51 	136.72 	17.28 
-2.54 	137.99 	15.15 
-0.07 	138.86 	16.90 
-2.36 	139.87 	16.97 
-0.22 	140.86 	17.36 
-0.97 	141.81 	17.91 
-5.69 	143.00 	15.53 
-1.16 	143.86 	17.82 
-1.98 	144.76 	18.65 
-1.80 	145.65 	19.53 
-2.20 	146.85 	17.78 
-1.91 	147.78 	18.31 
-2.94 	148.65 	19.16 
-3.99 	149.90 	16.58 
-2.63 	150.77 	17.76 
-3.02 	151.66 	18.44 
-1.91 	152.63 	18.49 
-2.49 	153.79 	16.61 
-4.19 	154.76 	16.09 
-3.97 	155.91 	13.94 
-4.14 	157.21 	8.72 
-1.22 	157.98 	12.01 
-0.84 	158.93 	11.74 
-5.31 	159.91 	9.83 
-5.00 	160.86 	9.47 
-3.53 	161.89 	7.95 
-3.31 	162.68 	10.42 
-1.61 	163.46 	12.70 
-2.53 	164.26 	13.91 
-2.61 	165.03 	15.46 
-4.18 	165.62 	18.39 
-6.26 	166.63 	16.69 
-5.05 	169.42 	15.75 
-4.81 	171.37 	13.58 
-6.60 	172.29 	12.18 
-5.21 	173.17 	12.73 
-6.37 	174.11 	10.93 
-7.16 	175.13 	7.15 
-6.11 	176.08 	5.51 
-5.92 	177.79 	5.32 
-6.31 	179.51 	3.54 
-4.91 	180.31 	6.90 
-4.95 	182.05 	4.65 
-4.21 	183.49 	10.87 
-7.84 	189.33 	6.92 
-5.01 	190.31 	4.16 
-2.53 	191.08 	7.29 
-2.53 	191.08 	7.29 
