9.71 	200.97 	31.30 
5.26 	202.11 	29.75 
9.17 	203.05 	27.38 
11.49 	203.16 	31.11 
11.99 	203.71 	32.28 
9.86 	204.90 	30.04 
8.53 	205.75 	29.61 
10.96 	206.18 	31.07 
7.38 	207.62 	27.06 
6.03 	208.41 	26.86 
3.77 	209.44 	24.82 
5.71 	210.64 	26.64 
9.93 	211.32 	25.80 
10.42 	211.95 	26.42 
7.20 	214.77 	11.76 
5.33 	215.07 	18.69 
11.80 	215.21 	22.34 
11.26 	216.39 	24.88 
10.13 	217.12 	25.25 
14.68 	217.05 	29.63 
11.91 	218.01 	28.93 
11.33 	219.34 	23.88 
13.27 	219.77 	25.45 
11.86 	223.86 	9.46 
13.88 	224.45 	9.44 
11.97 	227.71 	15.66 
9.91 	228.15 	20.21 
10.30 	229.44 	21.11 
12.47 	231.05 	16.99 
11.15 	232.15 	10.89 
13.65 	232.82 	7.74 
13.76 	233.45 	9.29 
9.22 	234.44 	6.28 
12.94 	238.03 	14.65 
9.07 	239.72 	11.75 
13.17 	242.31 	11.14 
13.17 	242.31 	11.14 
